timestamp,regime,regime_type
533,0,CALM_RANGING
534,0,CALM_RANGING
535,0,CALM_RANGING
536,0,CALM_RANGING
537,0,CALM_RANGING
538,0,CALM_RANGING
539,0,CALM_RANGING
540,0,CALM_RANGING
541,0,CALM_RANGING
542,0,CALM_RANGING
543,0,CALM_RANGING
544,0,CALM_RANGING
545,0,CALM_RANGING
546,0,CALM_RANGING
547,0,CALM_RANGING
548,0,CALM_RANGING
549,1,MODERATE_BEAR
550,1,MODERATE_BEAR
551,1,MODERATE_BEAR
552,1,MODERATE_BEAR
553,1,MODERATE_BEAR
554,1,MODERATE_BEAR
555,1,MODERATE_BEAR
556,1,MODERATE_BEAR
557,1,MODERATE_BEAR
558,1,MODERATE_BEAR
559,1,MODERATE_BEAR
560,1,MODERATE_BEAR
561,1,MODERATE_BEAR
562,1,MODERATE_BEAR
563,1,MODERATE_BEAR
564,1,MODERATE_BEAR
565,1,MODERATE_BEAR
566,1,MODERATE_BEAR
567,3,CALM_RANGING
568,3,CALM_RANGING
569,3,CALM_RANGING
570,3,CALM_RANGING
571,3,CALM_RANGING
572,3,CALM_RANGING
573,3,CALM_RANGING
574,3,CALM_RANGING
575,3,CALM_RANGING
576,3,CALM_RANGING
577,3,CALM_RANGING
578,3,CALM_RANGING
579,3,CALM_RANGING
580,3,CALM_RANGING
581,3,CALM_RANGING
582,3,CALM_RANGING
583,3,CALM_RANGING
584,3,CALM_RANGING
585,3,CALM_RANGING
586,3,CALM_RANGING
587,3,CALM_RANGING
588,3,CALM_RANGING
589,3,CALM_RANGING
590,3,CALM_RANGING
591,3,CALM_RANGING
592,3,CALM_RANGING
593,3,CALM_RANGING
594,3,CALM_RANGING
595,3,CALM_RANGING
596,0,CALM_RANGING
597,0,CALM_RANGING
598,0,CALM_RANGING
599,0,CALM_RANGING
600,0,CALM_RANGING
601,3,CALM_RANGING
602,3,CALM_RANGING
603,0,CALM_RANGING
604,0,CALM_RANGING
605,0,CALM_RANGING
606,0,CALM_RANGING
607,0,CALM_RANGING
608,0,CALM_RANGING
609,0,CALM_RANGING
610,0,CALM_RANGING
611,0,CALM_RANGING
612,0,CALM_RANGING
613,0,CALM_RANGING
614,0,CALM_RANGING
615,0,CALM_RANGING
616,3,CALM_RANGING
617,0,CALM_RANGING
618,0,CALM_RANGING
619,0,CALM_RANGING
620,0,CALM_RANGING
621,3,CALM_RANGING
622,3,CALM_RANGING
623,3,CALM_RANGING
624,3,CALM_RANGING
625,3,CALM_RANGING
626,3,CALM_RANGING
627,3,CALM_RANGING
628,3,CALM_RANGING
629,3,CALM_RANGING
630,3,CALM_RANGING
631,3,CALM_RANGING
632,3,CALM_RANGING
633,3,CALM_RANGING
634,3,CALM_RANGING
635,3,CALM_RANGING
636,3,CALM_RANGING
637,3,CALM_RANGING
638,3,CALM_RANGING
639,3,CALM_RANGING
640,3,CALM_RANGING
641,3,CALM_RANGING
642,3,CALM_RANGING
643,0,CALM_RANGING
644,0,CALM_RANGING
645,3,CALM_RANGING
646,3,CALM_RANGING
647,3,CALM_RANGING
648,0,CALM_RANGING
649,0,CALM_RANGING
650,0,CALM_RANGING
651,0,CALM_RANGING
652,0,CALM_RANGING
653,0,CALM_RANGING
654,0,CALM_RANGING
655,0,CALM_RANGING
656,0,CALM_RANGING
657,0,CALM_RANGING
658,0,CALM_RANGING
659,0,CALM_RANGING
660,0,CALM_RANGING
661,3,CALM_RANGING
662,3,CALM_RANGING
663,3,CALM_RANGING
664,3,CALM_RANGING
665,3,CALM_RANGING
666,3,CALM_RANGING
667,3,CALM_RANGING
668,3,CALM_RANGING
669,3,CALM_RANGING
670,3,CALM_RANGING
671,3,CALM_RANGING
672,3,CALM_RANGING
673,3,CALM_RANGING
674,3,CALM_RANGING
675,3,CALM_RANGING
676,3,CALM_RANGING
677,3,CALM_RANGING
678,3,CALM_RANGING
679,3,CALM_RANGING
680,3,CALM_RANGING
681,3,CALM_RANGING
682,3,CALM_RANGING
683,3,CALM_RANGING
684,3,CALM_RANGING
685,2,CALM_RANGING
686,0,CALM_RANGING
687,0,CALM_RANGING
688,0,CALM_RANGING
689,0,CALM_RANGING
690,3,CALM_RANGING
691,3,CALM_RANGING
692,3,CALM_RANGING
693,3,CALM_RANGING
694,3,CALM_RANGING
695,3,CALM_RANGING
696,3,CALM_RANGING
697,3,CALM_RANGING
698,3,CALM_RANGING
699,3,CALM_RANGING
700,3,CALM_RANGING
701,3,CALM_RANGING
702,3,CALM_RANGING
703,3,CALM_RANGING
704,3,CALM_RANGING
705,3,CALM_RANGING
706,3,CALM_RANGING
707,3,CALM_RANGING
708,3,CALM_RANGING
709,3,CALM_RANGING
710,3,CALM_RANGING
711,3,CALM_RANGING
712,3,CALM_RANGING
713,3,CALM_RANGING
714,3,CALM_RANGING
715,3,CALM_RANGING
716,3,CALM_RANGING
717,3,CALM_RANGING
718,3,CALM_RANGING
719,3,CALM_RANGING
720,3,CALM_RANGING
721,3,CALM_RANGING
722,3,CALM_RANGING
723,3,CALM_RANGING
724,3,CALM_RANGING
725,3,CALM_RANGING
726,3,CALM_RANGING
727,3,CALM_RANGING
728,3,CALM_RANGING
729,3,CALM_RANGING
730,3,CALM_RANGING
731,3,CALM_RANGING
732,0,CALM_RANGING
733,0,CALM_RANGING
734,0,CALM_RANGING
735,0,CALM_RANGING
736,0,CALM_RANGING
737,0,CALM_RANGING
738,0,CALM_RANGING
739,0,CALM_RANGING
740,0,CALM_RANGING
741,0,CALM_RANGING
742,0,CALM_RANGING
743,0,CALM_RANGING
744,0,CALM_RANGING
745,0,CALM_RANGING
746,0,CALM_RANGING
747,0,CALM_RANGING
748,0,CALM_RANGING
749,0,CALM_RANGING
750,0,CALM_RANGING
751,0,CALM_RANGING
752,0,CALM_RANGING
753,0,CALM_RANGING
754,0,CALM_RANGING
755,0,CALM_RANGING
756,0,CALM_RANGING
757,0,CALM_RANGING
758,0,CALM_RANGING
759,0,CALM_RANGING
760,0,CALM_RANGING
761,0,CALM_RANGING
762,0,CALM_RANGING
763,0,CALM_RANGING
764,0,CALM_RANGING
765,0,CALM_RANGING
766,1,MODERATE_BEAR
767,1,MODERATE_BEAR
768,1,MODERATE_BEAR
769,1,MODERATE_BEAR
770,1,MODERATE_BEAR
771,1,MODERATE_BEAR
772,1,MODERATE_BEAR
773,1,MODERATE_BEAR
774,1,MODERATE_BEAR
775,1,MODERATE_BEAR
776,1,MODERATE_BEAR
777,1,MODERATE_BEAR
778,1,MODERATE_BEAR
779,3,CALM_RANGING
780,3,CALM_RANGING
781,1,MODERATE_BEAR
782,1,MODERATE_BEAR
783,1,MODERATE_BEAR
784,1,MODERATE_BEAR
785,1,MODERATE_BEAR
786,1,MODERATE_BEAR
787,1,MODERATE_BEAR
788,1,MODERATE_BEAR
789,1,MODERATE_BEAR
790,1,MODERATE_BEAR
791,1,MODERATE_BEAR
792,1,MODERATE_BEAR
793,1,MODERATE_BEAR
794,1,MODERATE_BEAR
795,1,MODERATE_BEAR
796,1,MODERATE_BEAR
797,1,MODERATE_BEAR
798,1,MODERATE_BEAR
799,1,MODERATE_BEAR
800,3,CALM_RANGING
801,3,CALM_RANGING
802,3,CALM_RANGING
803,1,MODERATE_BEAR
804,1,MODERATE_BEAR
805,1,MODERATE_BEAR
806,1,MODERATE_BEAR
807,1,MODERATE_BEAR
808,1,MODERATE_BEAR
809,1,MODERATE_BEAR
810,1,MODERATE_BEAR
811,1,MODERATE_BEAR
812,1,MODERATE_BEAR
813,1,MODERATE_BEAR
814,1,MODERATE_BEAR
815,1,MODERATE_BEAR
816,1,MODERATE_BEAR
817,1,MODERATE_BEAR
818,1,MODERATE_BEAR
819,1,MODERATE_BEAR
820,3,CALM_RANGING
821,3,CALM_RANGING
822,3,CALM_RANGING
823,3,CALM_RANGING
824,3,CALM_RANGING
825,3,CALM_RANGING
826,3,CALM_RANGING
827,3,CALM_RANGING
828,3,CALM_RANGING
829,3,CALM_RANGING
830,3,CALM_RANGING
831,3,CALM_RANGING
832,3,CALM_RANGING
833,3,CALM_RANGING
834,3,CALM_RANGING
835,3,CALM_RANGING
836,3,CALM_RANGING
837,3,CALM_RANGING
838,3,CALM_RANGING
839,3,CALM_RANGING
840,3,CALM_RANGING
841,3,CALM_RANGING
842,3,CALM_RANGING
843,3,CALM_RANGING
844,3,CALM_RANGING
845,3,CALM_RANGING
846,3,CALM_RANGING
847,3,CALM_RANGING
848,3,CALM_RANGING
849,3,CALM_RANGING
850,3,CALM_RANGING
851,3,CALM_RANGING
852,3,CALM_RANGING
853,3,CALM_RANGING
854,3,CALM_RANGING
855,3,CALM_RANGING
856,3,CALM_RANGING
857,3,CALM_RANGING
858,3,CALM_RANGING
859,3,CALM_RANGING
860,3,CALM_RANGING
861,3,CALM_RANGING
862,3,CALM_RANGING
863,3,CALM_RANGING
864,3,CALM_RANGING
865,1,MODERATE_BEAR
866,1,MODERATE_BEAR
867,1,MODERATE_BEAR
868,1,MODERATE_BEAR
869,3,CALM_RANGING
870,3,CALM_RANGING
871,3,CALM_RANGING
872,3,CALM_RANGING
873,1,MODERATE_BEAR
874,1,MODERATE_BEAR
875,1,MODERATE_BEAR
876,1,MODERATE_BEAR
877,1,MODERATE_BEAR
878,1,MODERATE_BEAR
879,1,MODERATE_BEAR
880,1,MODERATE_BEAR
881,1,MODERATE_BEAR
882,1,MODERATE_BEAR
883,1,MODERATE_BEAR
884,3,CALM_RANGING
885,3,CALM_RANGING
886,3,CALM_RANGING
887,3,CALM_RANGING
888,3,CALM_RANGING
889,3,CALM_RANGING
890,1,MODERATE_BEAR
891,1,MODERATE_BEAR
892,1,MODERATE_BEAR
893,1,MODERATE_BEAR
894,1,MODERATE_BEAR
895,1,MODERATE_BEAR
896,1,MODERATE_BEAR
897,3,CALM_RANGING
898,3,CALM_RANGING
899,3,CALM_RANGING
900,3,CALM_RANGING
901,3,CALM_RANGING
902,3,CALM_RANGING
903,3,CALM_RANGING
904,3,CALM_RANGING
905,3,CALM_RANGING
906,3,CALM_RANGING
907,3,CALM_RANGING
908,3,CALM_RANGING
909,3,CALM_RANGING
910,3,CALM_RANGING
911,3,CALM_RANGING
912,3,CALM_RANGING
913,3,CALM_RANGING
914,3,CALM_RANGING
915,3,CALM_RANGING
916,3,CALM_RANGING
917,3,CALM_RANGING
918,3,CALM_RANGING
919,3,CALM_RANGING
920,3,CALM_RANGING
921,3,CALM_RANGING
922,3,CALM_RANGING
923,3,CALM_RANGING
924,3,CALM_RANGING
925,3,CALM_RANGING
926,3,CALM_RANGING
927,3,CALM_RANGING
928,3,CALM_RANGING
929,3,CALM_RANGING
930,3,CALM_RANGING
931,3,CALM_RANGING
932,3,CALM_RANGING
933,3,CALM_RANGING
934,3,CALM_RANGING
935,3,CALM_RANGING
936,3,CALM_RANGING
937,3,CALM_RANGING
938,1,MODERATE_BEAR
939,1,MODERATE_BEAR
940,1,MODERATE_BEAR
941,1,MODERATE_BEAR
942,1,MODERATE_BEAR
943,1,MODERATE_BEAR
944,1,MODERATE_BEAR
945,1,MODERATE_BEAR
946,3,CALM_RANGING
947,3,CALM_RANGING
948,3,CALM_RANGING
949,3,CALM_RANGING
950,3,CALM_RANGING
951,3,CALM_RANGING
952,3,CALM_RANGING
953,3,CALM_RANGING
954,3,CALM_RANGING
955,3,CALM_RANGING
956,3,CALM_RANGING
957,3,CALM_RANGING
958,3,CALM_RANGING
959,3,CALM_RANGING
960,3,CALM_RANGING
961,3,CALM_RANGING
962,3,CALM_RANGING
963,1,MODERATE_BEAR
964,1,MODERATE_BEAR
965,1,MODERATE_BEAR
966,1,MODERATE_BEAR
967,1,MODERATE_BEAR
968,1,MODERATE_BEAR
969,1,MODERATE_BEAR
970,1,MODERATE_BEAR
971,1,MODERATE_BEAR
